id,head,rel,tail,confidence,sentence,time,subject,paper_id
291403,warnings,issue,jurisdictions,0.943298909360718,0 at the time when pre-epidemic warnings were issued in almost all the jurisdictions,2019,Biology_Sociology,32355510.0
291413,presence,remain,public health concern,0.9256263201643982,"Since the presence of the disease remains of great public health concern, and given the numbers of HIV-positive people and the risk of M",2019,Biology_Sociology,34644664.0
291415,Research,aim align,health policies,0.8843635634034565,"Research of this nature, aims to align health policies to the territory",2019,Biology_Sociology,36363736.0
291417,population,show,moderate,0.9610278264682084,Overall the Scheduled Tribe population in India shows a moderate level of active ageing,2019,Biology_Sociology,37150505.0
291418,holistic approach,encompass,psychological aspects,0.9111779447320654,"A holistic approach encompassing health, social, economic and psychological aspects could be promoted with strong government support for the active and healthy ageing of the tribal population in India",2019,Biology_Sociology,37150505.0
291422,mechanisms,drive,dynamics,0.9030401971054748,the differences in the mechanisms driving dynamics RRV outbreaks and extend our,2019,Biology_Sociology,37475793.0
291423,models,assess,epidemic dynamics,0.8942434158739456,models to assess epidemic dynamics across four major epidemic centres,2019,Biology_Sociology,37475793.0
291427,literature,refer,medical field,0.8876082651439079,"Thus, a first question to which I wanted to find an answer is: What are the underlying causes of this phenomenon? The specialized literature refers especially to the medical field, but not so much in terms of how physicians are exercising their profession",2019,Biology_Sociology,46781.0
291429,communities,use,sanitation,0.944202714291666,"Even in leading African economies such as South Africa, many communities still use the bucket system for sanitation",2019,Biology_Sociology,155748.0
291430,cases,support,theories,0.6381012045821894,Our cases support each of these theories,2019,Biology_Sociology,169291.0
291438,methodology,validate in,cases,0.9929999709129332,The suggested methodology is validated in 12 cases,2019,Biology_Sociology,334958.0
291445,sample,consist,cases,0.9030401971054748,The sample consisted of 86 cases,2019,Biology_Sociology,541949.0
291447,detection,perform,time,0.8914690235753817,Experimental results showed that age-detection can be performed in real-time,2019,Biology_Sociology,578106.0
291448,samples,age of,years old,0.9810000061988832,"A questionnaire survey was conducted in seven cities in central China from November 2017 to March 2018, Changsha, Nanjing, Wuhan, Nanchang, Guangzhou, Zhengzhou and Hefei, and 646 valid samples (> = 60 years old) were collected",2019,Biology_Sociology,593364.0
291450,las variables,clave,del sistema,0.8997345737322758,"Asimismo, se desarrollo un analisis estructural a traves del metodo MICMAC, con el fin de determinar las variables clave del sistema objeto de estudio y, posteriormente, se utilizo el SMIC Prob-Expert para la elaboracion de escenarios",2019,Biology_Sociology,706805.0
291451,paper,present,population,0.9372494423173456,"This paper describes four different computerised use-of-time instruments (ACT24, PAR, MARCA and cpar24) and presents population time-use data from a collective sample of 8286 adults from different population studies conducted in Australia/New Zealand, Ger",2019,Biology_Sociology,735417.0
291453,income countries,face,performance,0.9535529028724352,"Background: Frontline health workers (FLWs) are needed for delivering interventions at scale to reduce maternal and child undernutrition, but low- and middle-income countries often face inadequate FLW performance",2019,Biology_Sociology,795433.0
291454,quantitative assessment,attain,community,0.9256263201643982,We then report a quantitative assessment of benefits attained in one tribal community,2019,Biology_Sociology,895817.0
291455,types,receive,they,0.9025419074716252,"Specifically, it considers six country-cases from a three-fold typology of states and evaluates the performance of these countries in terms of their fragility relative to the types of aid that they have received",2019,Biology_Sociology,987493.0
291461,participants,rat,difficulty,0.8942434158739456,"In addition, participants reported the frequency of meal consumption per week and rated the difficulty in finding time to eat breakfast, lunch and dinner in the lifestyle questionnaire",2019,Biology_Sociology,1121198.0
291463,Life expectancy,steadily increase,century,0.9030401971054748,"Life expectancy has been steadily increasing in the last century, but perhaps not always the quality of life in parallel with it",2019,Biology_Sociology,1149620.0
291486,someone,await,verdict,0.892886322905516,Although there was someone who was still awaiting a verdict but had previously lived in a prison he was also called a recidivist,2019,Biology_Sociology,1819191.0
291488,Data,collect,registries,0.9652325374213344,"Data usually collected in these registries are demography, diagnosis, clinical manifestations, laboratory tests and treatment, while genetic and imaging data are less frequently reported (respectively in 38% and 9% of registries)",2019,Biology_Sociology,1957480.0
291489,result,change,landscape,0.9030401971054748,"As a result, biomass is increasingly exported from the US to the EU, but changes to the policy landscape are poised to alter this",2019,Biology_Sociology,1961885.0
291491,turmoil,strike,Indonesia,0.9262990687352972,At that time there was political turmoil that struck the country of Indonesia due to G 30 S / PKI,2019,Biology_Sociology,1982035.0
291495,infants,reside,homeless shelters,0.8757405380863358,We compared demographics and health outcomes of mothers and infants residing in NYC homeless shelters to those residing in public housing in this cross-sectional study,2019,Biology_Sociology,2137166.0
291496,newborns,use,Chi square tests,0.9485479188231728,Sociodemographic and health characteristics of newborns residing in shelters were compared to newborns in NYCHA housing using Chi square tests,2019,Biology_Sociology,2137166.0
291499,process,clarify,design specifications,0.9030401971054748,This process clarifies design specifications in seven cases across five industries,2019,Biology_Sociology,2197136.0
291501,monitoring,gain,importance,0.943298909360718,"As populations become increasingly aged, health monitoring has gained increasing importance",2019,Biology_Sociology,2263444.0
291507,communities,traverse,causal,0.8872966301155124,Our assessment is that the main explanation for the lack of impact is that few communities were able to traverse the complex causal paths from planning actions to accomplishing tangible improvements in their access to quality health care,2019,Biology_Sociology,2321779.0
291513,Associations,use,logistic regression models,0.8772656277736296,Associations were estimated using linear and logistic regression models,2019,Biology_Sociology,2442013.0
291515,core set,adopt,countries,0.9320111551042786,"Moreover, to identify whether a core set of common measures is adopted across countries, we analyzed measures reported by at least 25% of the CAs under the perspective of child-centeredness which may be also expressed by age ranges reported as variable of",2019,Biology_Sociology,2451080.0
291525,OECD,produce,projections,0.9266232318014764,"To gain a better understanding of the financial sustainability of health systems, the OECD has produced a new set of health spending projections up to 2030 for all its member countries",2019,Biology_Sociology,2695160.0
